                    time                timestep                      KE                    KE_l                    KE_g                    rhoU                    rhoV                    rhoW                  rhoU_l                  rhoV_l                  rhoW_l                  rhoU_g                  rhoV_g                  rhoW_g                      VF                     rho
      0.0000000000000000      0.0040000000000000   9893.5700378854817245   9872.4611182694825402     21.1089196159961432     -0.0000000000010732      0.0000000000008767      0.0000000000000000      0.0000000000007307     -0.0000000000002909      0.0000000000000000     -0.0000000000000006     -0.0000000000000008      0.0000000000000000     78.9568352087144518  79125.9285869478189852
      0.0040000000000000      0.0040000000000000   9893.5700268910695740   9872.4614593748701736     21.1085675161966222      0.0000000000380420     -0.0000000000210487     -0.0000000000014379     -0.0000001006779478      0.0000001140664465      0.0000000000276015      0.0000001007139426     -0.0000001140847436     -0.0000000000290391     78.9568352087145513  79125.9285869478480890
      0.0080000000000000      0.0040000000000000   9893.5700245777370583   9872.4627510073223675     21.1072735704088288      0.0000000000312907      0.0000000000338411     -0.0000000000018271     -0.0000001147034752      0.0000001794318401     -0.0000000000254251      0.0000001147366347     -0.0000001793980789      0.0000000000236011     78.9568352087145513  79125.9285869479062967
      0.0120000000000000      0.0040000000000000   9893.5700194987020950   9872.4649378723788686     21.1050816263271415      0.0000000000362550      0.0000000000455088     -0.0000000000028407     -0.0000001151341138      0.0000002201418798     -0.0000000002911595      0.0000001151688340     -0.0000002200952016      0.0000000002883178     78.9568352087145939  79125.9285869478626410
      0.0160000000000000      0.0040000000000000   9893.5700123648457520   9872.4685581135800021     21.1014542512656504      0.0000000000361378      0.0000000000430385     -0.0000000000055815     -0.0000001145286035      0.0000002645766131     -0.0000000010295280      0.0000001145666709     -0.0000002645318985      0.0000000010239389     78.9568352087145655  79125.9285869478917448
      0.0200000000000000      0.0040000000000000   9893.5700028740102425   9872.4744430982809718     21.0955597757222044      0.0000000000959334      0.0000000000804875     -0.0000000000217203     -0.0000001137150889      0.0000003205090398     -0.0000000039121405      0.0000001138114603     -0.0000003204319279      0.0000000038904143     78.9568352087145797  79125.9285869478771929
      0.0240000000000000      0.0040000000000000   9893.5705217245103995   9872.4894665798219648     21.0810551446862000      0.0000000006942724      0.0000000001726775      0.0000000018928026     -0.0000007702963956      0.0000026989558357     -0.0000001694675476      0.0000007709908757     -0.0000026987809119      0.0000001713603590     78.9568352087145797  79125.9285869478480890
      0.0280000000000000      0.0040000000000000   9893.5715688990367198   9872.5065955321279034     21.0649733669045638     -0.0000000011113419      0.0000000101919305      0.0000000908148786      0.0000125019426491     -0.0000027676694359     -0.0000006554867487     -0.0000125030526098      0.0000027778570613      0.0000007463016505     78.9568352087145939  79125.9285869478335371
      0.0320000000000000      0.0040000000000000   9893.5721060819778359   9872.5463013222033624     21.0258047597788718      0.0000000009814741      0.0000000026550451      0.0000000663696167     -0.0000081745073430      0.0000128274059108     -0.0000074242959539      0.0000081754894593     -0.0000128247481344      0.0000074906655832     78.9568352087146224  79125.9285869478044333
      0.0360000000000000      0.0040000000000000   9893.5724704425520031   9872.5683837448923441     21.0040866976668852      0.0000000008466631     -0.0000000415366883     -0.0000000325762892      0.0000070468654485     -0.0000011223219474     -0.0000113064839929     -0.0000070460169118      0.0000010807816419      0.0000112739077015     78.9568352087145087  79125.9285869477025699
