      time  timestep     dKEdt        KE     VFint    rhoint   rhoUint   rhoVint   rhoWint
      0.0015000000000000      0.0015000000000000 -42717.6489920840831473  21609.1039193284887006     -0.00000000000004352591607.9591950597241521      0.0008754336258789      0.0008704483043402      0.0000000000000000
      0.0030000000000000      0.0015000000000000-100931.9659657459415030  21460.3293772350116342      0.0000000000016426      0.0000000016524382      0.0010845097044694      0.0005496348247220      0.0000000000000000
      0.0045000000000000      0.0015000000000000 -95768.7693987058883067  21318.3253122800488200      0.0000000000044340      0.0000000044290118      0.0001105032920350     -0.0000792818495370      0.0000000000000000
      0.0060000000000000      0.0015000000000000 -94631.2469727435964160  21176.1973347811690473     -0.0000000000009055     -0.0000000009091536     -0.0001469002245358     -0.0000527264639345      0.0000000000000000
      0.0075000000000000      0.0015000000000000 -92291.1963868312595878  21036.7996866050598328     -0.0000000000005594     -0.0000000005699121     -0.0001163560291388     -0.0000604826963695      0.0000000000000000
      0.0090000000000000      0.0015000000000000 -90055.4705504530429607  20900.3959043492504861     -0.0000000000003362     -0.0000000003269633     -0.0000927329911065     -0.0000752847449235      0.0000000000000000
      0.0105000000000000      0.0015000000000000 -87895.1239059524232289  20767.1883738936230657     -0.0000000000002370     -0.0000000002528395     -0.0000747544108890     -0.0000839190461761      0.0000000000000000
      0.0120000000000000      0.0015000000000000 -85805.7945326646877220  20637.2214204696865636     -0.0000000000000761     -0.0000000000569571     -0.0000605983850619     -0.0000907590488737      0.0000000000000000
      0.0135000000000000      0.0015000000000000 -83796.0424919224024052  20510.4290642260166351     -0.0000000000002189     -0.0000000002328306     -0.0000403529661526     -0.0000877349699522      0.0000000000000000
      0.0150000000000000      0.0015000000000000 -81851.7999893746746238  20386.7301604626627523      0.0000000000000623      0.0000000000720775     -0.0000293651073662     -0.0000951566066760      0.0000000000000000
      0.0165000000000000      0.0015000000000000 -80664.6624724720895756  20265.1956585859406914     -0.0000000000000910     -0.0000000000853220     -0.0000646975099698     -0.0000900689600485      0.0000000000000000
      0.0180000000000000      0.0015000000000000 -78818.8740377067588270  20146.7384401181334397      0.0000000000001225      0.0000000001186322     -0.0000401429110752     -0.0000690832933401      0.0000000000000000
      0.0195000000000000      0.0015000000000000 -77071.1059619307488902  20031.1525482864126388     -0.0000000000001144     -0.0000000001087983     -0.0000440467124463     -0.0000715659975867      0.0000000000000000
      0.0210000000000000      0.0015000000000000 -75364.4552963019959861  19918.8566440681461245     -0.0000000000000450     -0.0000000000455316     -0.0000519825412084     -0.0000724641614056      0.0000000000000000
      0.0225000000000000      0.0015000000000000 -73730.5734914511849638  19809.0754865530288953     -0.0000000000000480     -0.0000000000637783     -0.0000578484819016     -0.0000746285793980      0.0000000000000000
      0.0240000000000000      0.0015000000000000 -72167.9910644329065690  19701.3859746198286302      0.0000000000000827      0.0000000000874820     -0.0000640792131890     -0.0000731360586883      0.0000000000000000
      0.0255000000000000      0.0015000000000000 -70653.6259060126758413  19596.0464482911411324      0.0000000000000103      0.0000000000048885     -0.0000709440228093     -0.0000702019377172      0.0000000000000000
      0.0270000000000000      0.0015000000000000 -69184.0932751153304707  19493.0733825627212354     -0.0000000000000486     -0.0000000000334239     -0.0000766124753682     -0.0000680031197362      0.0000000000000000
      0.0285000000000000      0.0015000000000000 -67757.0408474365976872  19392.3418739287699282     -0.0000000000001410     -0.0000000001398917     -0.0000816991287138     -0.0000654007864114      0.0000000000000000
      0.0300000000000000      0.0015000000000000 -66366.8823358684894629  19302.2537000653574069     -0.0000000000000436     -0.0000000000503064     -0.0000823403875074     -0.0000638475622168      0.0000000000000000
      0.0315000000000000      0.0015000000000000 -65037.0502400422992650  19209.6195611472248856     -0.0000000000001024     -0.0000000000920295     -0.0000847926885399     -0.0000581619667059      0.0000000000000000
      0.0330000000000000      0.0015000000000000 -63808.8064329619082855  19132.9903386628211592     -0.0000000000007964     -0.0000000008033680     -0.0000796171952970     -0.0000549330187027      0.0000000000000000
      0.0345000000000000      0.0015000000000000 -62077.0808072554864339  19043.5683463265086175      0.0000000000000274      0.0000000000233626     -0.0000796132067080     -0.0000374331788748      0.0000000000000000
      0.0360000000000000      0.0015000000000000 -60884.9998627985914936  18955.9934239810536383      0.0000000000000751      0.0000000000855493     -0.0000812463640614     -0.0000133731814458      0.0000000000000000
      0.0375000000000000      0.0015000000000000 -59734.1973936907888856  18869.6887333648628555      0.0000000000000115      0.0000000000002842     -0.0000805399604360     -0.0000143919938864      0.0000000000000000
      0.0390000000000000      0.0015000000000000 -58607.4242111705680145  18785.6641822990277433     -0.0000000000004005     -0.0000000003827267     -0.0000796212889327     -0.0000109586678150      0.0000000000000000
      0.0405000000000000      0.0015000000000000 -57512.3840116125647910  18703.3655553279859305     -0.0000000000000460     -0.0000000000667342     -0.0000787912999840     -0.0000079473190056      0.0000000000000000
      0.0420000000000000      0.0015000000000000 -56447.7007143543742131  18622.6968813669882366     -0.0000000000000177     -0.0000000000084128     -0.0000780309437687     -0.0000052885060882      0.0000000000000000
      0.0435000000000000      0.0015000000000000 -55412.9446769898058847  18543.5614566111253225      0.0000000000001559      0.0000000001513740     -0.0000772786734160     -0.0000029189088480      0.0000000000000000
      0.0450000000000000      0.0015000000000000 -54406.0927420987500227  18465.9521119684868609     -0.0000000000001121     -0.0000000001115836     -0.0000766138755353      0.0000008234602831      0.0000000000000000
      0.0465000000000000      0.0015000000000000 -53427.3034353391121840  18389.7805937398006790     -0.0000000000000270     -0.0000000000184173     -0.0000759771319281      0.0000033987829511      0.0000000000000000
      0.0480000000000000      0.0015000000000000 -52473.3733674406830687  18315.0460106831014855     -0.0000000000001236     -0.0000000001373337     -0.0000752946320972      0.0000049161336335      0.0000000000000000
      0.0495000000000000      0.0015000000000000 -51549.3703128644192475  18241.6572408080101013      0.0000000000000770      0.0000000000832188     -0.0000781919525252      0.0000063011368923      0.0000000000000000
      0.0510000000000000      0.0015000000000000 -50653.9943631837159046  18169.5746176297798229      0.0000000000000670      0.0000000000591172     -0.0000775829066697      0.0000075598045441      0.0000000000000000
      0.0525000000000000      0.0015000000000000 -49785.4094843751663575  18098.7515381407392852     -0.0000000000000875     -0.0000000000814566     -0.0000769453167777      0.0000086825083940      0.0000000000000000
      0.0540000000000000      0.0015000000000000 -48930.0271448934945511  18029.1592871567700058     -0.0000000000000147     -0.0000000000160298     -0.0000762537388255      0.0000175022910014      0.0000000000000000
      0.0555000000000000      0.0015000000000000 -48097.5928927618224407  17960.7428067832988745      0.0000000000000677      0.0000000000669615     -0.0000757495290600      0.0000180760918909      0.0000000000000000
      0.0570000000000000      0.0015000000000000 -47284.9208056032439345  17893.5765248823445290      0.0000000000000299      0.0000000000364935     -0.0000751611091800      0.0000185557797465      0.0000000000000000
      0.0585000000000000      0.0015000000000000 -46516.7409300019498914  17827.4888925739942351     -0.0000000000000787     -0.0000000000807177     -0.0000754765501370      0.0000055904382634      0.0000000000000000
      0.0600000000000000      0.0015000000000000 -45763.5439669869083446  17762.1812946081954578      0.0000000000000350      0.0000000000322302     -0.0000770777346588     -0.0000032754128938      0.0000000000000000
      0.0615000000000000      0.0015000000000000 -45026.9927228332671802  17698.3851579742840840     -0.0000000000001308     -0.0000000001210196     -0.0000770432516219     -0.0000082330734017      0.0000000000000000
      0.0630000000000000      0.0015000000000000 -44306.3879719612014014  17635.5964980389762786     -0.0000000000002048     -0.0000000002136176     -0.0000760269786042     -0.0000119510879131      0.0000000000000000
      0.0645000000000000      0.0015000000000000 -43351.4685830681119114  17574.2335830104166234     -0.0000000000001610     -0.0000000001606395     -0.0000427221766586      0.0000001844321105      0.0000000000000000
      0.0660000000000000      0.0015000000000000 -42687.6926585195105872  17513.7989837645000080     -0.0000000000000870     -0.0000000000972022     -0.0000661132048663     -0.0000043707816531      0.0000000000000000
      0.0675000000000000      0.0015000000000000 -42037.2692841027237591  17454.3973978337453445     -0.0000000000003642     -0.0000000003481659     -0.0000621170270279     -0.0000070485228321      0.0000000000000000
      0.0690000000000000      0.0015000000000000 -41396.8916776164769544  17395.9942247977887746     -0.0000000000001777     -0.0000000001809326     -0.0000568071900489     -0.0000097533335861      0.0000000000000000
      0.0705000000000000      0.0015000000000000 -37950.0033158430596814  17342.7460753695922904     -0.0000000000000630     -0.0000000000613340     -0.0001270340758310     -0.0000219172430320      0.0000000000000000
      0.0720000000000000      0.0015000000000000 -37465.2674938271884457  17287.7920095104054781     -0.0000000000001732     -0.0000000001773515     -0.0000147309656313     -0.0000015967510620      0.0000000000000000
      0.0735000000000000      0.0015000000000000 -36984.5542786589503521  17233.9330161732286797     -0.0000000000001656     -0.0000000001634248     -0.0000059092526499     -0.0000043187903032      0.0000000000000000
      0.0750000000000000      0.0015000000000000 -36666.8683087982644793  17185.0257866865104006     -0.0000000000003766     -0.0000000003731770      0.0000084382704699     -0.0000060752470432      0.0000000000000000
      0.0765000000000000      0.0015000000000000 -39231.7757024416350760  17128.6387812826724257     -0.0000000000000298     -0.0000000000476916      0.0000369521101220      0.0000046846493831      0.0000000000000000
      0.0780000000000000      0.0015000000000000 -38700.7841156115318881  17073.0705446553911315     -0.0000000000007286     -0.0000000007128733      0.0000903353957256     -0.0000124306318696      0.0000000000000000
      0.0795000000000000      0.0015000000000000 -38164.0102484819799429  17018.2900180823780829     -0.0000000000009585     -0.0000000009565042     -0.0000428355281201     -0.0000072735736012      0.0000000000000000
      0.0810000000000000      0.0015000000000000 -37656.2114593863370828  16964.2371922536985949     -0.0000000000001866     -0.0000000001863327     -0.0000424901982115     -0.0000031965468281      0.0000000000000000
      0.0825000000000000      0.0015000000000000 -37166.1896634258591803  16910.8445066458371002     -0.0000000000002494     -0.0000000002444267     -0.0000333106384005     -0.0000024634577471      0.0000000000000000
      0.0840000000000000      0.0015000000000000 -36690.1228221436831518  16858.0161969920991396     -0.0000000000001843     -0.0000000001876401     -0.0000345018797816     -0.0000026807479117      0.0000000000000000
      0.0855000000000000      0.0015000000000000 -36222.1989062503271271  16805.7625081437217887      0.0000000000000911      0.0000000000920863     -0.0000357330077350     -0.0000028808415777      0.0000000000000000
      0.0870000000000000      0.0015000000000000 -37249.0856459270289633  16751.8394885484594852     -0.0000000000000629     -0.0000000000594014     -0.0000279904929812      0.0000078080958019      0.0000000000000000
      0.0885000000000001      0.0015000000000000 -36770.6168084528617328  16698.4656762085069204      0.0000000000000837      0.0000000000688942     -0.0000358928098194      0.0000081445960234      0.0000000000000000
      0.0900000000000001      0.0015000000000000 -36329.7764376664199517  16645.5664657104607613      0.0000000000001324      0.0000000001405169     -0.0000370580341951      0.0000264914467607      0.0000000000000000
      0.0915000000000001      0.0015000000000000 -35895.1374511670728680  16593.1066640127974097      0.0000000000000726      0.0000000000748059     -0.0000381894772090      0.0000266531757802      0.0000000000000000
      0.0930000000000001      0.0015000000000000 -35469.8692280797986314  16539.5219116561383998     -0.0000000000000042     -0.0000000000042633     -0.0000392752506286      0.0000268099861387      0.0000000000000000
      0.0945000000000001      0.0015000000000000 -37519.2038019991450710  16484.0970520797854988     -0.0000000000002441     -0.0000000002436309     -0.0000307636389607      0.0000552274833865      0.0000000000000000
      0.0960000000000001      0.0015000000000000 -37038.2076827778655570  16429.6353647475189064     -0.0000000000000350     -0.0000000000428599     -0.0000501068257108      0.0000323332425012      0.0000000000000000
      0.0975000000000001      0.0015000000000000 -37649.6265300338418456  16374.1484232598049857     -0.0000000000001100     -0.0000000001114699     -0.0000118273467251      0.0000513715311001      0.0000000000000000
      0.0990000000000001      0.0015000000000000 -37138.9592313622852089  16319.2990507638169220     -0.0000000000001042     -0.0000000000979981     -0.0000634763837297      0.0000395175420067      0.0000000000000000
      0.1005000000000001      0.0015000000000000 -34686.0623830061958870  16267.9562375013920246     -0.0000000000000649     -0.0000000000608225     -0.0001060063721070      0.0000021958931313      0.0000000000000000
      0.1020000000000001      0.0015000000000000 -34211.2010079383617267  16217.2431709000520641     -0.0000000000000243     -0.0000000000231921     -0.0000520824221439      0.0000161100074081      0.0000000000000000
      0.1035000000000001      0.0015000000000000 -33744.4108216025997535  16167.1093309392381343     -0.0000000000001109     -0.0000000001192575     -0.0000525424400166      0.0000160671408764      0.0000000000000000
      0.1050000000000001      0.0015000000000000 -33400.3746583706088131  16117.4045653104476514     -0.0000000000000505     -0.0000000000385398     -0.0000529826263573      0.0000164429930862      0.0000000000000000
      0.1065000000000001      0.0015000000000000 -32944.3058766228787135  16068.2819144357035839      0.0000000000001173      0.0000000001131752     -0.0000533744298536      0.0000165627157287      0.0000000000000000
      0.1080000000000001      0.0015000000000000 -32494.6662364669027738  16019.7740361008291075      0.0000000000000758      0.0000000000805471     -0.0000537450814591      0.0000162822122434      0.0000000000000000
      0.1095000000000001      0.0015000000000000 -32051.4234715430538927  15971.9289919000711961      0.0000000000001178      0.0000000001068656     -0.0000540794815151      0.0000159952615491      0.0000000000000000
      0.1110000000000001      0.0015000000000000 -31613.8349848604339059  15924.4995337413383822      0.0000000000001716      0.0000000001791136     -0.0000543578387351      0.0000157012085822      0.0000000000000000
      0.1125000000000001      0.0015000000000000 -31182.2032332457602024  15877.6246692794702540      0.0000000000000925      0.0000000000870841     -0.0000546145079170      0.0000153950287540      0.0000000000000000
      0.1140000000000001      0.0015000000000000 -30756.4262976033096493  15831.3056660202091734     -0.0000000000000013     -0.0000000000052296     -0.0000548362525024      0.0000150915786321      0.0000000000000000
      0.1155000000000001      0.0015000000000000 -30341.7266639892550302  15785.5406829475796258      0.0000000000000208      0.0000000000135856     -0.0000550362260583      0.0000148355412364      0.0000000000000000
      0.1170000000000001      0.0015000000000000 -29927.6586510630841076  15740.3331447573527839      0.0000000000000396      0.0000000000577529     -0.0000551720993371      0.0000144121632388      0.0000000000000000
      0.1185000000000001      0.0015000000000000 -29520.1864197301110835  15695.7273822473398468      0.0000000000000428      0.0000000000318892     -0.0000553131530978      0.0000137596218508      0.0000000000000000
      0.1200000000000001      0.0015000000000000 -28923.4527629509684630  15652.0096116049608099      0.0000000000000503      0.0000000000454179     -0.0000625072889306      0.0000227485461721      0.0000000000000000
      0.1215000000000001      0.0015000000000000 -28534.6027496190399688  15608.9423159298567043      0.0000000000000330      0.0000000000461569     -0.0000668509071602      0.0000145177467061      0.0000000000000000
      0.1230000000000001      0.0015000000000000 -28845.8320417555805761  15565.3752900555064116      0.0000000000000174      0.0000000000054001     -0.0000573339957555      0.0000150335106639      0.0000000000000000
