      0.0000226713930500,      0.0000228104968696,      0.0000748592374476,      0.0000749989889968
      0.0000295900534655,      0.0000297126000577,      0.0000773221253545,      0.0000776612406162
      0.0000478773237720,      0.0000478536531974,      0.0001256959276807,      0.0001257601337527
      0.0000233351185883,      0.0000232095705099,      0.0000901766395977,      0.0000899963762610
      0.0000069408576371,      0.0000069507010947,      0.0000285086566738,      0.0000285900643989
      0.0000364189458869,      0.0000363633749749,      0.0001082758806085,      0.0001081719951839
      0.0000153061476870,      0.0000152286686443,      0.0000661707828132,      0.0000659818194356
      0.0000224164018398,      0.0000223401853509,      0.0000821177515959,      0.0000820562431127
      0.0000216102693550,      0.0000217476456376,      0.0000747813779244,      0.0000749179688842
      0.0000159162482459,      0.0000158280836737,      0.0000419378768009,      0.0000420952763631
      0.0000063151060982,      0.0000063181145474,      0.0000315093069331,      0.0000314508404770
      0.0000112465304228,      0.0000112343361760,      0.0000461475772868,      0.0000461644465995
      0.0000146450191309,      0.0000147421151799,      0.0000548781894750,      0.0000550138206401
      0.0000222095545169,      0.0000220380238077,      0.0000771067992031,      0.0000767768323285
      0.0000398605584386,      0.0000397437998031,      0.0001080800385614,      0.0001079156254716
      0.0000115735010893,      0.0000115127448046,      0.0000507457912562,      0.0000506211184099
      0.0000313974446605,      0.0000312483592343,      0.0000964224172066,      0.0000962427755327
      0.0000055923149033,      0.0000055941058343,      0.0000325384763700,      0.0000325823564176
      0.0000306780047267,      0.0000303914693137,      0.0000806870976586,      0.0000800467065593
      0.0000282062444234,      0.0000280027399512,      0.0000877903355759,      0.0000874453183013
      0.0000309390482578,      0.0000310531144366,      0.0000938652501498,      0.0000940958175349
      0.0000515811447616,      0.0000514753115711,      0.0001245476878005,      0.0001244577162843
      0.0000401197028428,      0.0000400739009749,      0.0001153129180104,      0.0001152531373834
      0.0000303368873670,      0.0000303081051726,      0.0000901996419761,      0.0000898818953715
      0.0000445422171398,      0.0000442589440212,      0.0001142094085800,      0.0001135027231626
      0.0000306267597982,      0.0000306087679369,      0.0000906812602129,      0.0000904416759461
      0.0000186135759456,      0.0000186985709778,      0.0000671211112400,      0.0000673205508398
      0.0000219515473167,      0.0000221258062310,      0.0000726925049994,      0.0000729160338647
      0.0000328111751641,      0.0000326176078451,      0.0000946944922596,      0.0000943782332397
      0.0000457266332847,      0.0000455870411145,      0.0001225909407750,      0.0001224662059775
