                    time                timestep                      KE                    KE_l                    KE_g                    rhoU                    rhoV                    rhoW                  rhoU_l                  rhoV_l                  rhoW_l                  rhoU_g                  rhoV_g                  rhoW_g                      VF                     rho
      0.0000000000000000      0.0040000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000      0.0000000000000000     78.9568352087144518      0.0000000000000000
      0.0040000000000000      0.0040000000000000   9885.6212144733999594   9864.4374189495520113     21.1837955238484703      0.0000000000010246      0.0005210824705280      0.0000000000078264      0.0000000002546656      0.0005216982417358      0.0000000886713904     -0.0000000002501644     -0.0000006157659107     -0.0000000886635634     78.9568352087145087  79125.9285869478480890
      0.0080000000000000      0.0040000000000000   9884.7861454965459416   9863.5720314282098116     21.2141140683338598     -0.0000312808798036      0.0003372898548345     -0.0000127763998476     -0.0000313125032179      0.0003374662155764     -0.0000126945950510      0.0000000316209281     -0.0000001763553502     -0.0000000818047975     78.9568352087145229  79125.9285869478044333
      0.0120000000000000      0.0040000000000000   9883.8744978041813738   9862.6434377149380452     21.2310600892421384     -0.0000355937184387      0.0001644276873868     -0.0000065304060754     -0.0000356302255895      0.0001642417403476     -0.0000064404659940      0.0000000365120994      0.0000001859494559     -0.0000000899400818     78.9568352087145513  79125.9285869478771929
      0.0160000000000000      0.0040000000000000   9882.9002416499224637   9861.6577388113855704     21.2425028385363674     -0.0000357251837658      0.0001625679247862     -0.0000089557885290     -0.0000357624253695      0.0001623475074446     -0.0000088665034169      0.0000000372409027      0.0000002204186189     -0.0000000892851129     78.9568352087146792  79125.9285869479790563
      0.0200000000000000      0.0040000000000000   9881.8673172685903410   9860.6161500284433714     21.2511672401489200     -0.0000351963926037      0.0001967422439069     -0.0000083008782506     -0.0000352337198706      0.0001965744595100     -0.0000082226660967      0.0000000373298261      0.0000001677855139     -0.0000000782121381     78.9568352087148213  79125.9285869480954716
      0.0240000000000000      0.0040000000000000   9880.7767836209695815   9859.5186388717975206     21.2581447491770490     -0.0000347437756141      0.0002328999386869     -0.0000081796659625     -0.0000347812466686      0.0002327951168155     -0.0000080999948046      0.0000000374759247      0.0000001048240528     -0.0000000796711292     78.9568352087149208  79125.9285869482118869
      0.0280000000000000      0.0040000000000000   9879.6229171774175484   9858.3589119794123690     21.2640051980051403     -0.0000343156841485      0.0002381023433346     -0.0000068454015446     -0.0000343533780551      0.0002379935208765     -0.0000068023073980      0.0000000376943659      0.0000001088305214     -0.0000000430941245     78.9568352087149492  79125.9285869482264388
      0.0320000000000000      0.0040000000000000   9878.3680639192407398   9857.0989052059048845     21.2691587133338409     -0.0000353246306022      0.0002191903374016     -0.0000076375514639     -0.0000353637309445      0.0002191213807698     -0.0000075013333775      0.0000000391021129      0.0000000689590728     -0.0000001362180822     78.9568352087150487  79125.9285869483283022
      0.0360000000000000      0.0040000000000000   9876.9940329331784596   9855.7202185250735056     21.2738144081107734     -0.0000311201918852      0.0002849103158350     -0.0000106869654845     -0.0000311572273404      0.0002850071212386     -0.0000107334633716      0.0000000370348557     -0.0000000968048900      0.0000000464978950     78.9568352087150629  79125.9285869483137503
