      time  timestep     dKEdt        KE     VFint    rhoint   rhoUint   rhoVint   rhoWint
      0.0015000000000000      0.0015000000000000     53.2818535694550519  21673.2603155969700310      0.0000000000314344      0.0000000314031467      0.0000000001050466     -0.0000000002939942      0.0000000000000000
      0.0030000000000000      0.0015000000000000      0.9614066167662259  21673.2617577068958781      0.0000000000000198      0.0000000000198952     -0.0000000000268301     -0.0000000001871285      0.0000000000000000
      0.0045000000000000      0.0015000000000000      0.0552400042017780  21673.2618405669018102      0.0000000000247333      0.0000000247085836      0.0000000000236469      0.0000000000349587      0.0000000000000000
      0.0060000000000000      0.0015000000000000      0.0078311410541119  21673.2618523136188742     -0.0000000000018723     -0.0000000018701485     -0.0000000000482032     -0.0000000001885496      0.0000000000000000
      0.0075000000000000      0.0015000000000000      0.0019233263551541  21673.2618551986015518      0.0000000000236202      0.0000000235963853      0.0000000000900400     -0.0000000002257252      0.0000000000000000
      0.0090000000000000      0.0015000000000000      0.0005694345045413  21673.2618560527589580     -0.0000000000001612     -0.0000000001612079     -0.0000000001150511      0.0000000002214051      0.0000000000000000
      0.0105000000000000      0.0015000000000000      0.0002153877201181  21673.2618563758369419      0.0000000000211039      0.0000000210822009      0.0000000000663931     -0.0000000000347882      0.0000000000000000
      0.0120000000000000      0.0015000000000000      0.0000862417987264  21673.2618565052034683      0.0000000000016972      0.0000000016954118     -0.0000000000541149      0.0000000000385398      0.0000000000000000
      0.0135000000000000      0.0015000000000000      0.0000401633767524  21673.2618565654411213      0.0000000000173040      0.0000000172871069     -0.0000000000009095     -0.0000000000122782      0.0000000000000000
      0.0150000000000000      0.0015000000000000      0.0000186306726846  21673.2618565933953505      0.0000000000024589      0.0000000024568863      0.0000000001646185     -0.0000000000754881      0.0000000000000000
      0.0165000000000000      0.0015000000000000      0.0000097624642876  21673.2618566080382152      0.0000000000116208      0.0000000116090177      0.0000000001841727     -0.0000000000465548      0.0000000000000000
      0.0180000000000000      0.0015000000000000      0.0000047772284688  21673.2618566152013955      0.0000000000029439      0.0000000029408511     -0.0000000001455192      0.0000000001389822      0.0000000000000000
      0.0195000000000000      0.0015000000000000      0.0000028210422442  21673.2618566194360028      0.0000000000034538      0.0000000034500545     -0.0000000001741682      0.0000000002967795      0.0000000000000000
      0.0210000000000000      0.0015000000000000      0.0000013211504211  21673.2618566214150633      0.0000000000026659      0.0000000026633415      0.0000000002823981      0.0000000000586624      0.0000000000000000
      0.0225000000000000      0.0015000000000000      0.0000009758732631  21673.2618566228775308     -0.0000000000066268     -0.0000000066203256      0.0000000000427463     -0.0000000000022169      0.0000000000000000
      0.0240000000000000      0.0015000000000000      0.0000003232330528  21673.2618566233650199      0.0000000000024203      0.0000000024182327     -0.0000000001900844      0.0000000001148805      0.0000000000000000
      0.0255000000000000      0.0015000000000000      0.0000001555267772  21673.2618566235978506      0.0000000000018152      0.0000000018135324      0.0000000000154614      0.0000000003757350      0.0000000000000000
      0.0270000000000000      0.0015000000000000     -0.0000002189090083  21673.2618566232740704      0.0000000000021573      0.0000000021547066     -0.0000000000522959     -0.0000000000167120      0.0000000000000000
      0.0285000000000000      0.0015000000000000     -0.0000003289876531  21673.2618566227793053     -0.0000000000053679     -0.0000000053628355     -0.0000000000200089      0.0000000000117666      0.0000000000000000
      0.0300000000000000      0.0015000000000000     -0.0000008445849744  21673.2618566215169267      0.0000000000107625      0.0000000107514779     -0.0000000001605258      0.0000000001022045      0.0000000000000000
      0.0315000000000000      0.0015000000000000     -0.0000015711539163  21673.2618566191595164     -0.0000000000074624     -0.0000000074552418     -0.0000000001186891      0.0000000001710418      0.0000000000000000
      0.0330000000000000      0.0015000000000000     -0.0000016401352241  21673.2618566167002427      0.0000000000112110      0.0000000111992904     -0.0000000001382432     -0.0000000001938361      0.0000000000000000
      0.0345000000000000      0.0015000000000000     -0.0000015681878267  21673.2618566143501084     -0.0000000000093354     -0.0000000093262997      0.0000000003356035      0.0000000000576961      0.0000000000000000
      0.0360000000000000      0.0015000000000000     -0.0000013226069768  21673.2618566123637720      0.0000000000109039      0.0000000108932454      0.0000000000409273      0.0000000000132445      0.0000000000000000
      0.0375000000000000      0.0015000000000000     -0.0000012966602299  21673.2618566104210913     -0.0000000000078900     -0.0000000078817948      0.0000000002105480      0.0000000001066951      0.0000000000000000
      0.0390000000000000      0.0015000000000000     -0.0000007951646239  21673.2618566092314722      0.0000000000102365      0.0000000102261311     -0.0000000000322871      0.0000000000658815      0.0000000000000000
      0.0405000000000000      0.0015000000000000     -0.0000007736480256  21673.2618566080636811     -0.0000000000049902     -0.0000000049849405     -0.0000000001082299      0.0000000000497948      0.0000000000000000
      0.0420000000000000      0.0015000000000000      0.0000000831073521  21673.2618566081946483      0.0000000000095660      0.0000000095565156     -0.0000000001259650      0.0000000001587068      0.0000000000000000
      0.0435000000000000      0.0015000000000000      0.0000009601851616  21673.2618566096352879     -0.0000000000028505     -0.0000000028471732     -0.0000000000582077      0.0000000001427338      0.0000000000000000
      0.0450000000000000      0.0015000000000000     -0.0000055105385854  21673.2618566013625241      0.0000000000082003      0.0000000081922735      0.0000000001673470     -0.0000000001977583      0.0000000000000000
      0.0465000000000000      0.0015000000000000     -0.0000001948922090  21673.2618566010751238     -0.0000000000015361     -0.0000000015343176     -0.0000000001036824     -0.0000000000260343      0.0000000000000000
      0.0480000000000000      0.0015000000000000      0.0000002687252163  21673.2618566014753014      0.0000000000063920      0.0000000063860170      0.0000000000281943      0.0000000003027480      0.0000000000000000
      0.0495000000000000      0.0015000000000000      0.0000002219258022  21673.2618566018063575     -0.0000000000010203     -0.0000000010196572     -0.0000000000954969     -0.0000000001776357      0.0000000000000000
      0.0510000000000000      0.0015000000000000      0.0000018679334062  21673.2618566046148771      0.0000000000046696      0.0000000046649120     -0.0000000000077307      0.0000000001613785      0.0000000000000000
      0.0525000000000000      0.0015000000000000      0.0000025644278594  21673.2618566084602207     -0.0000000000010206     -0.0000000010194299     -0.0000000001405169      0.0000000000692637      0.0000000000000000
      0.0540000000000000      0.0015000000000000      0.0000054081765484  21673.2618566165729135      0.0000000000027113      0.0000000027084752      0.0000000002660272      0.0000000001622027      0.0000000000000000
      0.0555000000000000      0.0015000000000000      0.0000073473277098  21673.2618566275959893     -0.0000000000015896     -0.0000000015880914      0.0000000001327862     -0.0000000000320313      0.0000000000000000
      0.0570000000000000      0.0015000000000000      0.0000118768957691  21673.2618566454075335      0.0000000000008330      0.0000000008319034      0.0000000001459739     -0.0000000001261924      0.0000000000000000
