      time  timestep     dKEdt        KE     VFint    rhoint   rhoUint   rhoVint   rhoWint
      0.0015000000000000      0.0015000000000000      0.0000007078374438  21673.1803928176814225      0.0000000000317777      0.0000000317457989     -0.0000000000659384     -0.0000000001974740      0.0000000000000000
      0.0030000000000000      0.0015000000000000      0.0000000419977368  21673.1803928177396301      0.0000000000000268      0.0000000000263753      0.0000000000177351      0.0000000002418687      0.0000000000000000
      0.0045000000000000      0.0015000000000000      0.0000001045750651  21673.1803928178997012      0.0000000000247661      0.0000000247409844      0.0000000001027729     -0.0000000001631406      0.0000000000000000
      0.0060000000000000      0.0015000000000000     -0.0000000048494257  21673.1803928178960632     -0.0000000000018713     -0.0000000018694664      0.0000000001432454      0.0000000000648015      0.0000000000000000
      0.0075000000000000      0.0015000000000000      0.0000000219354206  21673.1803928179215291      0.0000000000237129      0.0000000236890401     -0.0000000000886757     -0.0000000001090825      0.0000000000000000
      0.0090000000000000      0.0015000000000000     -0.0000000404045295  21673.1803928178669594     -0.0000000000000918     -0.0000000000922000     -0.0000000001732587      0.0000000001586500      0.0000000000000000
      0.0105000000000000      0.0015000000000000     -0.0000000194074801  21673.1803928178342176      0.0000000000211307      0.0000000211101678      0.0000000002310117     -0.0000000000078444      0.0000000000000000
      0.0120000000000000      0.0015000000000000     -0.0000000567322331  21673.1803928177505441      0.0000000000017090      0.0000000017075763     -0.0000000002705747     -0.0000000000313207      0.0000000000000000
      0.0135000000000000      0.0015000000000000     -0.0000000293268840  21673.1803928177032503      0.0000000000172879      0.0000000172701675     -0.0000000002332854     -0.0000000000252385      0.0000000000000000
      0.0150000000000000      0.0015000000000000     -0.0000000608340542  21673.1803928176195768      0.0000000000025675      0.0000000025647751      0.0000000001300577     -0.0000000001408011      0.0000000000000000
      0.0165000000000000      0.0015000000000000     -0.0000000082279712  21673.1803928176086629      0.0000000000116656      0.0000000116539240      0.0000000002341949     -0.0000000001837179      0.0000000000000000
