                    time                timestep                      KE                    KE_l                    KE_g                    rhoU                    rhoV                    rhoW                  rhoU_l                  rhoV_l                  rhoW_l                  rhoU_g                  rhoV_g                  rhoW_g                      VF                     rho
      0.0000000000000000      0.0040000000000000   9893.5700378854817245   9872.4611182694825402     21.1089196159961432     -0.0000000000010732      0.0000000000008767      0.0000000000000000      0.0000000000007307     -0.0000000000002909      0.0000000000000000     -0.0000000000000006     -0.0000000000000008      0.0000000000000000     78.9568352087144518  79125.9285869478189852
      0.0040000000000000      0.0040000000000000   9893.5480948347958474   9872.4396530561734835     21.1084417786247727      0.0000000003605389     -0.0000000001106220     -0.0000000000286379     -0.0000001004026338      0.0000001142784667      0.0000000000155306      0.0000001007608605     -0.0000001143918835     -0.0000000000441662     78.9568352087145513  79125.9285869478626410
      0.0080000000000000      0.0040000000000000   9893.5425663680980506   9872.4353904034433072     21.1071759646593691      0.0000000001750777     -0.0000000000400177     -0.0000000000307277     -0.0000001145092128      0.0000001791307982     -0.0000000000382200      0.0000001146846072     -0.0000001791756765      0.0000000000074957     78.9568352087145655  79125.9285869478771929
      0.0120000000000000      0.0040000000000000   9893.5411330462611659   9872.4362003649439430     21.1049326813245415      0.0000000000949806     -0.0000000000312696     -0.0000000000328979     -0.0000001150327193      0.0000002194613025     -0.0000000002917791      0.0000001151304198     -0.0000002194907171      0.0000000002588781     78.9568352087145939  79125.9285869479208486
      0.0160000000000000      0.0040000000000000   9893.5406814846592169   9872.4393283544450242     21.1013531302188184      0.0000000000770186     -0.0000000000303853     -0.0000000000374571     -0.0000001143484099      0.0000002637035603     -0.0000000010238216      0.0000001144286893     -0.0000002637316996      0.0000000009863592     78.9568352087145939  79125.9285869479208486
      0.0200000000000000      0.0040000000000000   9893.5402736366031604   9872.4447845645754569     21.0954890720171804      0.0000000002401942      0.0000000000146809     -0.0000000000789180     -0.0000001131663225      0.0000003212254427     -0.0000000038992190      0.0000001134063912     -0.0000003212090006      0.0000000038203016     78.9568352087146081  79125.9285869478917448
      0.0240000000000000      0.0040000000000000   9893.5370356824550981   9872.4540154388741939     21.0830202435793765      0.0000000032341910      0.0000000025584098      0.0000000024191962     -0.0000000214800195      0.0000010555728061      0.0000011041316834      0.0000000247135315     -0.0000010530121452     -0.0000011017124752     78.9568352087145797  79125.9285869478626410
      0.0280000000000000      0.0040000000000000   9893.5302357939945068   9872.4728301659506542     21.0574056280397279      0.0000000250902402      0.0000000861124220      0.0000003419141795     -0.0000000042750798     -0.0000000139702827     -0.0000002691479711      0.0000000293635177      0.0000001000809593      0.0000006110621501     78.9568352087145655  79125.9285869478335371
      0.0320000000000000      0.0040000000000000   9893.5226143967847747   9872.4945612126521155     21.0280531841248610      0.0000000123765295      0.0000001280779281      0.0000005769468994     -0.0000001240660481      0.0000098881317783     -0.0000055776494210      0.0000001364424584     -0.0000097600531906      0.0000061545963144     78.9568352087145513  79125.9285869478189852
      0.0360000000000000      0.0040000000000000   9893.5168055951271526   9872.5167531645274721     21.0000524306157956      0.0000000150837102     -0.0000000364721509      0.0000007903822274     -0.0000002019543217     -0.0000172524399282     -0.0000192546969932      0.0000002170380257      0.0000172159672192      0.0000200450792070     78.9568352087145229  79125.9285869477462256
      0.0400000000000000      0.0040000000000000   9893.5127357032142754   9872.5381394540072506     20.9745962492055398      0.0000000521997494     -0.0000001216784801      0.0000007483758042     -0.0000000184049895      0.0000231118788605     -0.0000187148467630      0.0000000706060390     -0.0000232335523570      0.0000194632225615     78.9568352087145371  79125.9285869477607775
      0.0440000000000000      0.0040000000000000   9893.5096402718281752   9872.5580698557641881     20.9515704160672378      0.0000000816828153     -0.0000001597872725      0.0000006878053441      0.0000000697925202      0.0000086583640524     -0.0000262301346533      0.0000000118907255     -0.0000088181516277      0.0000269179400207     78.9568352087145087  79125.9285869477462256
      0.0480000000000000      0.0040000000000000   9893.5077595208222192   9872.5763207839063398     20.9314387369101276      0.0000000364790789     -0.0000001759142683      0.0000007182970415     -0.0000001454211258     -0.0000224319160367     -0.0000260217335417      0.0000001818985606      0.0000222559993800      0.0000267400305575     78.9568352087144945  79125.9285869477316737
      0.0520000000000000      0.0040000000000000   9893.5063756415274838   9872.5926365732029808     20.9137390683226059      0.0000000393817786     -0.0000001725685300      0.0000007662996905     -0.0000001149587092     -0.0000393587381353     -0.0000204401183879      0.0000001543407449      0.0000391861695381      0.0000212064180564     78.9568352087145513  79125.9285869477171218
      0.0560000000000000      0.0040000000000000   9893.5054408742053056   9872.6074345672586787     20.8980063069447120      0.0000000454679221     -0.0000001914917394      0.0000007741999985     -0.0000000269298539      0.0000141636892650     -0.0000310552543346      0.0000000723982555     -0.0000143551801238      0.0000318294543495     78.9568352087145087  79125.9285869477316737
      0.0600000000000000      0.0040000000000000   9893.5047916900839482   9872.6202601638851775     20.8845315261915374      0.0000000477541273     -0.0000002197075353      0.0000007337160886     -0.0000000595288157     -0.0000014412604799     -0.0000370220573986      0.0000001072801461      0.0000012215561416      0.0000377557735065     78.9568352087145229  79125.9285869477171218
      0.0640000000000000      0.0040000000000000   9893.5042267295848433   9872.6321189477530424     20.8721077818380465      0.0000000290616428     -0.0000001887684930      0.0000007680199694     -0.0000003415450465     -0.0000466031789514     -0.0000484458194468      0.0000003706037641      0.0000464144114662      0.0000492138394070     78.9568352087145229  79125.9285869476734661
      0.0680000000000000      0.0040000000000000   9893.5038553787271667   9872.6425887223285827     20.8612666564005522      0.0000000430346529     -0.0000001773653471      0.0000007766984596     -0.0000001904868441     -0.0000587057308579     -0.0000403793760429      0.0000002335178927      0.0000585283696289      0.0000411560744932     78.9568352087144945  79125.9285869477171218
      0.0720000000000000      0.0040000000000000   9893.5036096953372180   9872.6515140044448344     20.8520956908854806      0.0000000556819900     -0.0000001899439624      0.0000007972158471      0.0000001606376827     -0.0000332924899453     -0.0000240677299536     -0.0000001049587295      0.0000331025458483      0.0000248649458250     78.9568352087145655  79125.9285869477025699
      0.0760000000000000      0.0040000000000000   9893.5034166886889579   9872.6592049126611528     20.8442117760297236      0.0000000529757137     -0.0000002082523607      0.0000007959387885      0.0000002787733138      0.0000251722551496     -0.0000309845648992     -0.0000002257965592     -0.0000253805093758      0.0000317805036580     78.9568352087145371  79125.9285869477171218
      0.0800000000000000      0.0040000000000000   9893.5032196962638409   9872.6665680081623577     20.8366516881018846      0.0000000465633769     -0.0000002302304514      0.0000007915466594      0.0000000954759116      0.0000371255496177     -0.0000368461241396     -0.0000000489152244     -0.0000373557833312      0.0000376376707577     78.9568352087145797  79125.9285869477025699
      0.0840000000000000      0.0040000000000000   9893.5030316031916300   9872.6737101701510255     20.8293214330330549      0.0000000552849786     -0.0000002212408164      0.0000007962154979      0.0000003058538596      0.0000621679782782     -0.0000361111159300     -0.0000002505639451     -0.0000623892220965      0.0000369073313993     78.9568352087145655  79125.9285869477607775
      0.0880000000000001      0.0040000000000000   9893.5029153039467928   9872.6801012625783187     20.8228140413650493      0.0000000615689778     -0.0000002258863296      0.0000008005875119      0.0000007198524941      0.0000512796698047     -0.0000373733216602     -0.0000006582860003     -0.0000515055525884      0.0000381739091883     78.9568352087145655  79125.9285869477171218
      0.0920000000000001      0.0040000000000000   9893.5028415050164767   9872.6855556368045654     20.8172858682097015      0.0000000553204338     -0.0000002222324719      0.0000008037752392      0.0000006095530170      0.0000358305153370     -0.0000399204912854     -0.0000005542310836     -0.0000360527549227      0.0000407242665221     78.9568352087145939  79125.9285869477462256
