                    time                timestep                      KE                    KE_l                    KE_g                    rhoU                    rhoV                    rhoW                  rhoU_l                  rhoV_l                  rhoW_l                  rhoU_g                  rhoV_g                  rhoW_g                      VF                     rho
      0.0000000000000000      0.0040000000000000   9882.6679004851648642   9861.5453067149792332     21.1225937701824904      0.0000000000005302     -0.0000000000024513     -0.0000000000000042     -0.0000000000141069      0.0000000000019636     -0.0000000000000042      0.0000000000120210      0.0000000000000021      0.0000000000000000     78.9568352087144518  79125.9285869478189852
      0.0040000000000000      0.0040000000000000   9882.5813111885563558   9861.4587091093453637     21.1226020792129496      0.0000000003167661      0.0000000000064450     -0.0000000000047132     -0.0000001659976867      0.0000001322544909     -0.0000000000498449      0.0000001663138302     -0.0000001322520400      0.0000000000451257     78.9568683402872153  79125.9616853889892809
      0.0080000000000000      0.0040000000000000   9882.5158531926663272   9861.3929590482784988     21.1228941443864002      0.0000000004348940     -0.0000000000106724     -0.0000000000057839     -0.0000001740679849      0.0000002059666961      0.0000000000571671      0.0000001745023132     -0.0000002059797720     -0.0000000000629525     78.9568683402872153  79125.9616853889456252
      0.0120000000000000      0.0040000000000000   9882.4548967936170811   9861.3308827641503740     21.1240140294655596      0.0000000005089784     -0.0000000000238201     -0.0000000000065402     -0.0000001642678455      0.0000002461002939      0.0000000002446893      0.0000001647780826     -0.0000002461245219     -0.0000000002512340     78.9568683402874001  79125.9616853891202481
      0.0160000000000000      0.0040000000000000   9882.3937449480836221   9861.2664872411478427     21.1272577069317791      0.0000000005913569     -0.0000000000266030     -0.0000000000096071     -0.0000001448184719      0.0000002877918135      0.0000000005972177      0.0000001454108301     -0.0000002878136579     -0.0000000006068174     78.9568683402873717  79125.9616853891202481
      0.0200000000000000      0.0040000000000000   9882.3251320541185123   9861.1872059758898104     21.1379260782277640      0.0000000018479897      0.0000000000568792     -0.0000000000403284     -0.0000000557163276      0.0000003285436936      0.0000000000317944      0.0000000575636592     -0.0000003284828607     -0.0000000000721235     78.9568683402874427  79125.9616853891639039
      0.0240000000000000      0.0040000000000000   9882.1745877265839226   9860.9895507438523055     21.1850369827325302      0.0000012389561037      0.0000000088741398     -0.0000000185613656     -0.0000384093074786      0.0000012515456582      0.0000022356413308      0.0000396482644721     -0.0000012426652939     -0.0000022542027128     78.9568683402874711  79125.9616853891784558
      0.0280000000000000      0.0040000000000000   9882.0186837363125960   9860.8002335694818612     21.2184501668269974      0.0000028355886946      0.0000000464083730     -0.0000000219223338     -0.0002099463397656     -0.0000055246631305      0.0000016605543855      0.0002127819293236      0.0000055710728102     -0.0000016824767063     78.9568683402875138  79125.9616853891639039
      0.0320000000000000      0.0040000000000000   9881.8828312729237950   9860.6679462710235384     21.2148850018998765      0.0000044713683301      0.0000002220002505     -0.0000000886634973     -0.0000714174198038      0.0000010559465551      0.0000020453809132      0.0000758887898291     -0.0000008339497784     -0.0000021340444165     78.9568683402874569  79125.9616853891493520
      0.0360000000000000      0.0040000000000000   9881.7633870424451743   9860.5654589479818242     21.1979280944647357      0.0000053815882372      0.0000003709226069     -0.0000001862588411     -0.0001573699744881     -0.0000519030367165      0.0000009105050860      0.0001627515628444      0.0000522739548275     -0.0000010967639236     78.9568683402873290  79125.9616853890183847
      0.0400000000000000      0.0040000000000000   9881.6522118798657175   9860.4744338220043574     21.1777780578633283      0.0000054820462649      0.0000008463303201     -0.0000002874887203     -0.0001771895080651     -0.0000436659997192     -0.0000003321977881      0.0001826715540469      0.0000445123327166      0.0000000447090609     78.9568683402872296  79125.9616853888437618
      0.0440000000000000      0.0040000000000000   9881.5422362558583700   9860.3847342413209844     21.1575020145334136      0.0000059692436874      0.0000009419571374     -0.0000003814910173     -0.0001425705603992     -0.0000171964727507      0.0000003596976813      0.0001485398033188      0.0000181384333876     -0.0000007411886851     78.9568683402871585  79125.9616853888146579
      0.0480000000000000      0.0040000000000000   9881.4305646557240834   9860.2935876781430125     21.1369769775794580      0.0000060609337254      0.0000010396648903     -0.0000004685822490     -0.0001577874845111     -0.0000554649943680     -0.0000006563170712      0.0001638484177231      0.0000565046592920      0.0000001877348422     78.9568683402871869  79125.9616853888001060
      0.0520000000000000      0.0040000000000000   9881.3171685980159964   9860.2000073533490649     21.1171612446655601      0.0000063241236352      0.0000012282087323     -0.0000005203923983     -0.0000632817572637     -0.0000698784177402     -0.0000004317918340      0.0000696058797458      0.0000711066242101     -0.0000000886005631     78.9568683402871585  79125.9616853887855541
      0.0560000000000000      0.0040000000000000   9881.2016877916321391   9860.1022381880029570     21.0994496036341523      0.0000062870456537      0.0000014569625885     -0.0000005705612391     -0.0000779146781156      0.0000478430828039     -0.0000006965534989      0.0000842017258308     -0.0000463861181457      0.0000001259922679     78.9568683402872011  79125.9616853888146579
      0.0600000000000000      0.0040000000000000   9881.0849372077009320   9860.0021698273867514     21.0827673803204192      0.0000061024072841      0.0000012591978790     -0.0000006092640973     -0.0001635284789927     -0.0000177710045293     -0.0000020972693693      0.0001696308848999      0.0000190302041632      0.0000014880052761     78.9568683402871727  79125.9616853888146579
      0.0640000000000000      0.0040000000000000   9880.9685765752565203   9859.9023037466340611     21.0662728286261682      0.0000061276001347      0.0000012599650936     -0.0000006287813555     -0.0000660372376160     -0.0000523183057766     -0.0000027636425229      0.0000721648379024      0.0000535782750216      0.0000021348611798     78.9568683402871869  79125.9616853887855541
      0.0680000000000000      0.0040000000000000   9880.8526483106415981   9859.8005065955676400     21.0521417150735353      0.0000061925294992      0.0000011756368719     -0.0000006398226089      0.0000566000482536     -0.0001548209740250     -0.0000032869449187     -0.0000504075165494      0.0001559966058235      0.0000026471222624     78.9568683402871727  79125.9616853887418984
      0.0720000000000000      0.0040000000000000   9880.7383360415715288   9859.6996277454054507     21.0387082961668703      0.0000061249286142      0.0000012538548770     -0.0000006503638763      0.0000124407735598     -0.0001972071611007     -0.0000041136133736     -0.0000063158440156      0.0001984610154202      0.0000034632494825     78.9568683402870874  79125.9616853887127945
      0.0760000000000000      0.0040000000000000   9880.6256457839663199   9859.5993462828264455     21.0262995011395688      0.0000059253745737      0.0000013162744434     -0.0000006608566560     -0.0001163350230513     -0.0001307686133956     -0.0000048420619446      0.0001222603983373      0.0001320848917824      0.0000041812053441     78.9568683402870590  79125.9616853886400349
      0.0800000000000000      0.0040000000000000   9880.5153331779238215   9859.5003893440498359     21.0149438338740211      0.0000057909331465      0.0000013663923820     -0.0000006750005457     -0.0001896693428876     -0.0000906353781929     -0.0000044829891944      0.0001954602745951      0.0000920017686667      0.0000038079886220     78.9568683402869311  79125.9616853885236196
      0.0840000000000000      0.0040000000000000   9880.4078409310859570   9859.4050160647711891     21.0028248663164874      0.0000057693362253      0.0000013741586093     -0.0000006821371171     -0.0001687672116759     -0.0000908616333390     -0.0000043735991370      0.0001745365475132      0.0000922357895026      0.0000036914619976     78.9568683402869311  79125.9616853884217562
